cost_center,ccs,address,city,latitude,longitude,franchise,franchise_brand,display_brand,op_status,division_name,tactic_division_name,distance,country,url,services
6002090,0,130 TRANS CANADA HIGHWAY,CLARENVILLE,48.1449300,-53.9559420,0,,Couche-Tard,OPEN,quebec,quebec,924.5500044663355,CA,/store-locator/CA/clarenville/130-trans-canada-highway/6002090,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002091,0,162 TRANS CANADA HIGHWAY,GOOBIES,47.9456670,-53.9507460,0,,Couche-Tard,OPEN,quebec,quebec,925.6132281309035,CA,/store-locator/CA/goobies/162-trans-canada-highway/6002091,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002128,0,679 WHITBOURNE ROAD,WHITBOURNE,47.4178000,-53.5316160,0,,Couche-Tard,OPEN,quebec,quebec,948.2040096846499,CA,/store-locator/CA/whitbourne/679-whitbourne-road/6002128,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002522,0,151 CONCEPTION BAY HWY,BAY ROBERTS,47.5807270,-53.2793200,0,,Couche-Tard,OPEN,quebec,quebec,958.5960815303247,CA,/store-locator/CA/bay-roberts/151-conception-bay-hwy/6002522,"[{'name': 'car_wash', 'display_name': 'Car Wash', 'icon': 'car_wash'}, {'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002098,0,55 CONCEPTION BAY NORTH HWAY,CLARKES BEACH,47.5439100,-53.2778700,0,,Couche-Tard,OPEN,quebec,quebec,958.943049508735,CA,/store-locator/CA/clarkes-beach/55-conception-bay-north-hway/6002098,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002112,0,377 CONCEPTION BAY HIGHWAY,HOLYROOD,47.3897820,-53.1212750,0,,Couche-Tard,OPEN,quebec,quebec,967.4473480478202,CA,/store-locator/CA/holyrood/377-conception-bay-highway/6002112,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002524,0,695 CONCEPTION BAY HWY,CONCEPTION BAY SOUTH,47.5032100,-53.0113810,0,,Couche-Tard,OPEN,quebec,quebec,971.5723273731953,CA,/store-locator/CA/conception-bay-south/695-conception-bay-hwy/6002524,"[{'name': 'car_wash', 'display_name': 'Car Wash', 'icon': 'car_wash'}, {'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002523,0,265 CONCEPTION BAY HWY,CONCEPTION BAY SOUTH,47.5127070,-52.9683290,0,,Couche-Tard,OPEN,quebec,quebec,973.4827630070021,CA,/store-locator/CA/conception-bay-south/265-conception-bay-hwy/6002523,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002105,0,16-24 CONCEPTION BAY HWY,MANUELS,47.5209000,-52.9473740,0,,Couche-Tard,OPEN,quebec,quebec,974.3828705125956,CA,/store-locator/CA/manuels/16-24-conception-bay-hwy/6002105,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002553,0,1641 TOPSAIL ROAD,PARADISE,47.5265490,-52.8735680,0,,Couche-Tard,OPEN,quebec,quebec,977.7444972729218,CA,/store-locator/CA/paradise/1641-topsail-road/6002553,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'atm', 'display_name': 'ATM', 'icon': 'atm'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'fresh_food_fast', 'display_name': 'Fresh Food Fast', 'icon': 'food'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002110,0,TRANS CANADA HIGHWAY,DONOVANS,47.5040440,-52.8592930,0,,Couche-Tard,OPEN,quebec,quebec,978.5931596888375,CA,/store-locator/CA/donovans/trans-canada-highway/6002110,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002102,0,1366 TOPSAIL RD,PARADISE,47.5352500,-52.8480990,0,,Couche-Tard,OPEN,quebec,quebec,978.8479683011553,CA,/store-locator/CA/paradise/1366-topsail-rd/6002102,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002528,0,1429 PORTUGAL COVE ROAD,PORTUGAL COVE,47.6113550,-52.8227620,0,,Couche-Tard,OPEN,quebec,quebec,979.3948444255103,CA,/store-locator/CA/portugal-cove/1429-portugal-cove-road/6002528,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'pastries', 'display_name': 'Pastries', 'icon': 'pastries'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002527,0,14 COMMONWEALTH AVE.,MOUNT PEARL,47.5201030,-52.8078950,0,,Couche-Tard,OPEN,quebec,quebec,980.8318589306613,CA,/store-locator/CA/mount-pearl/14-commonwealth-ave/6002527,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002107,0,22 COMMONWEALTH AVENUE,MOUNT PEARL,47.5189320,-52.8080430,0,,Couche-Tard,OPEN,quebec,quebec,980.8349369756353,CA,/store-locator/CA/mount-pearl/22-commonwealth-avenue/6002107,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002106,0,632 TOPSAIL RD,ST JOHN'S,47.5257640,-52.7694790,0,,Couche-Tard,OPEN,quebec,quebec,982.558277128843,CA,/store-locator/CA/st-john-s/632-topsail-rd/6002106,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002100,0,32 FRECKER DR.,ST JOHN'S,47.5401000,-52.7575960,0,,Couche-Tard,OPEN,quebec,quebec,982.9856791995724,CA,/store-locator/CA/st-john-s/32-frecker-dr/6002100,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002529,0,52 KENMOUNT ROAD,ST.JOHN'S,47.5592230,-52.7529890,0,,Couche-Tard,OPEN,quebec,quebec,983.037821180668,CA,/store-locator/CA/st-john-s/52-kenmount-road/6002529,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002103,0,8 BAY BULLS HWY,ST JOHN'S,47.5237500,-52.7489030,0,,Couche-Tard,OPEN,quebec,quebec,983.5257766531773,CA,/store-locator/CA/st-john-s/8-bay-bulls-hwy/6002103,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002113,0,1206 TORBAY ROAD,TORBAY,47.6529100,-52.7251200,0,,Couche-Tard,OPEN,quebec,quebec,983.5591948926206,CA,/store-locator/CA/torbay/1206-torbay-road/6002113,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002530,0,279 PORTUGAL COVE ROAD,ST. JOHN'S,47.5944670,-52.7271330,0,,Couche-Tard,OPEN,quebec,quebec,983.938357736579,CA,/store-locator/CA/st-john-s/279-portugal-cove-road/6002530,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002101,0,2 STAVANGER DR,ST JOHN'S,47.6142000,-52.7219950,0,,Couche-Tard,OPEN,quebec,quebec,984.013902335419,CA,/store-locator/CA/st-john-s/2-stavanger-dr/6002101,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002531,0,172 FRESHWATER RD.,ST JOHN'S,47.5635900,-52.7273320,0,,Couche-Tard,OPEN,quebec,quebec,984.1851138775729,CA,/store-locator/CA/st-john-s/172-freshwater-rd/6002531,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002104,0,71 ELIZABETH AVE,ST JOHN'S,47.5817380,-52.7126790,0,,Couche-Tard,OPEN,quebec,quebec,984.709810483564,CA,/store-locator/CA/st-john-s/71-elizabeth-ave/6002104,"[{'name': 'car_wash', 'display_name': 'Car Wash', 'icon': 'car_wash'}, {'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002108,0,184 TORBAY RD,ST JOHN'S,47.5950000,-52.7088870,0,,Couche-Tard,OPEN,quebec,quebec,984.7750077613308,CA,/store-locator/CA/st-john-s/184-torbay-rd/6002108,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002533,0,108 GEORGE ST. WEST,ST-JOHN'S,47.5586780,-52.7130630,0,,Couche-Tard,OPEN,quebec,quebec,984.8846751343644,CA,/store-locator/CA/st-john-s/108-george-st-west/6002533,"[{'name': 'car_wash', 'display_name': 'Car Wash', 'icon': 'car_wash'}, {'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
